op_id,op_name,op_ssn,op_salary,op_cc
OP_3702,Daniel Gregory,701556116,36902.51,CC_58
OP_3703,Judith Robles,196523164,43281.47,CC_160
OP_3704,Debbie Walker,013400959,41942.73,CC_254
OP_3705,Jennifer Cox,779346296,46171.59,CC_349
OP_3706,Julie Clark,469576269,36529.78,CC_226
OP_3707,Emily Bennett,184845843,33121.74,CC_250
OP_3708,Kelli Perez,225801957,44327.7,CC_155
OP_3709,Tyler Mason,862771368,32059.35,CC_385
OP_3710,Aaron Perez,506077015,32100.43,CC_34
OP_3711,Eugene Lewis,559348772,33123.11,CC_393
OP_3712,Megan Mitchell,135925896,36625.64,CC_362
OP_3713,Phillip Romero,522949009,36222.41,CC_363
OP_3714,Danielle Coleman,620141916,33824.95,CC_329
OP_3715,Travis Willis DDS,250805666,44889.5,CC_500
OP_3716,Darlene Price,845734883,41106.72,CC_72
OP_3717,Karen Robbins,749101416,35216.63,CC_44
OP_3718,Kenneth Sharp,719015635,42483.39,CC_267
OP_3719,Stefanie Jones,011816775,35415.96,CC_152
OP_3720,Aaron Davis,573337763,39417.43,CC_330
OP_3721,Andrew Delacruz,008870070,33558.67,CC_242
OP_3722,Amber Peterson,503047313,38024.91,CC_411
OP_3723,Brandon Osborne,749379476,46856.54,CC_179
OP_3724,Laura Rodriguez,715511648,36468.0,CC_337
OP_3725,Michael Brown,167602142,38942.43,CC_430
OP_3726,Christopher Evans,281288013,43928.39,CC_54
OP_3727,Nathan Alexander,192040400,41906.01,CC_377
OP_3728,Daniel Williams,374851466,33592.79,CC_302
OP_3729,Angela Henderson,641600954,46774.53,CC_67
OP_3730,Sabrina Ward,179595273,33212.15,CC_173
OP_3731,Jennifer Ballard,689102188,43243.8,CC_243
OP_3732,Peter Mitchell,102987117,32314.9,CC_178
OP_3733,Nicole Villanueva,395437455,45766.04,CC_196
OP_3734,Robert Cross,299648256,40123.27,CC_268
OP_3735,Jorge Garcia,650392848,34319.62,CC_180
OP_3736,Terry Young,185121870,37912.77,CC_197
OP_3737,Juan Tran,219228797,35282.78,CC_494
OP_3738,Christopher Cole,644219599,32019.79,CC_387
OP_3739,Kelly Coffey,249653047,46363.75,CC_459
OP_3740,Kayla Page,261655450,39334.67,CC_401
OP_3741,Tony Holden,660509515,46551.97,CC_457
OP_3742,Christopher Stevens,127821513,40728.7,CC_326
OP_3743,Darren Wheeler,070633725,33684.93,CC_445
OP_3744,Kevin Jenkins,719592551,36034.73,CC_6
OP_3745,Melissa Anderson DVM,202481573,41446.32,CC_298
OP_3746,Kenneth Graves,042354208,39007.86,CC_326
OP_3747,Kevin Smith,815068456,42295.9,CC_495
OP_3748,Thomas White,172085741,36386.58,CC_346
OP_3749,Jessica Campbell,740336823,36603.84,CC_285
OP_3750,Connie Baker,308108431,38942.2,CC_303
OP_3751,Mr. William Russell,275577380,39578.15,CC_60
OP_3752,Maria Weber,592686189,40060.38,CC_148
OP_3753,Ryan Waters,478939937,35879.52,CC_312
OP_3754,Jacqueline Austin,492012098,37441.04,CC_327
OP_3755,Ms. Mary Clark DDS,359045202,33225.35,CC_27
OP_3756,Logan Cruz,179796301,32470.98,CC_3
OP_3757,Paul Madden,134761944,41824.01,CC_462
OP_3758,Tina Thompson,110968966,43429.14,CC_199
OP_3759,Mia Rubio,194116956,33580.44,CC_441
OP_3760,Loretta Cross,595504035,34742.18,CC_351
OP_3761,Miguel Hansen,711627630,39046.97,CC_195
OP_3762,Jason Hicks,749027311,43799.04,CC_92
OP_3763,Mariah Williams,230371947,32712.15,CC_342
OP_3764,Rebekah Brown,750701482,38916.45,CC_325
OP_3765,David Clark,093800592,39229.05,CC_460
OP_3766,Robert Floyd,484995092,36143.22,CC_36
OP_3767,Thomas Miller,832943489,43412.28,CC_254
OP_3768,Kirk Greene,614616848,39822.58,CC_147
OP_3769,Connie Nelson,679259592,40282.9,CC_368
OP_3770,Oscar Foster,384503504,44511.69,CC_56
OP_3771,Juan Hicks,608775459,34064.92,CC_323
OP_3772,Zachary Jackson,011497304,35360.0,CC_205
OP_3773,Nicole Caldwell,814401275,32193.44,CC_203
OP_3774,Craig Khan,719272307,36333.58,CC_338
OP_3775,Melody Hopkins,142375810,32951.61,CC_290
OP_3776,Julie Chapman,307796309,32226.67,CC_113
OP_3777,Garrett Cobb,261691718,40552.44,CC_319
OP_3778,Roger Ware,380578250,35696.69,CC_498
OP_3779,Christopher Collins,486911907,43189.9,CC_253
OP_3780,Christina Stewart,476063845,42474.61,CC_178
OP_3781,Melinda Snow,214958905,35797.5,CC_237
OP_3782,Allison Pearson,237074523,39230.93,CC_308
OP_3783,Alyssa Morton,394684251,37299.01,CC_449
OP_3784,Melissa Coleman,702759291,45379.23,CC_461
OP_3785,Amber Frey,427028488,44437.22,CC_299
OP_3786,Michelle Butler,147718976,41581.7,CC_177
OP_3787,Dr. James Clark,101657096,45911.98,CC_400
OP_3788,Terry Thomas,684284483,45942.35,CC_176
OP_3789,Beth Reyes,569761886,36579.93,CC_184
OP_3790,Amanda Washington,363162527,39312.21,CC_274
OP_3791,Amber Jones,125336510,46887.66,CC_431
OP_3792,Molly Davis,505045217,46864.27,CC_106
OP_3793,Vanessa Williams,470114948,39544.27,CC_473
OP_3794,Denise Bernard,539832562,36813.71,CC_78
OP_3795,Mary Ferguson,609072576,35618.42,CC_258
OP_3796,Nicole Thompson,323864818,42286.88,CC_236
OP_3797,Rachel Clark,536945139,46437.98,CC_393
OP_3798,Samuel Robertson,252743874,45840.72,CC_90
OP_3799,Kenneth Johnson,480599564,45194.34,CC_278
OP_3800,Melissa Dixon,285182743,34432.46,CC_110
OP_3801,Alexander Alexander,115209795,39680.56,CC_341
OP_3802,Nicholas Martin,770402207,44060.2,CC_460
OP_3803,Melissa Santos,442705558,46806.11,CC_244
OP_3804,Tony Lopez,685518459,35819.81,CC_259
OP_3805,Ashley Morris,382946592,39507.37,CC_155
OP_3806,Judy Anderson,162044008,42491.92,CC_287
OP_3807,Charles Stuart,221249555,45935.56,CC_317
OP_3808,Jose Levine,025368562,33265.73,CC_322
OP_3809,Mark Fuller,163257135,37422.52,CC_442
OP_3810,Willie Nolan,537288379,33636.71,CC_10
OP_3811,Shannon Allen,178561445,43502.98,CC_149
OP_3812,Lisa Young,205843846,43386.39,CC_34
OP_3813,Brooke Davis,765205124,33501.95,CC_15
OP_3814,Caleb Gibson,060091740,46536.26,CC_242
OP_3815,Deborah Miller,425290637,46663.63,CC_204
OP_3816,Gina Shelton,520049212,37985.11,CC_479
OP_3817,Sara Mason,424876553,32503.34,CC_334
OP_3818,Rebecca Rivera,166099304,37582.84,CC_35
OP_3819,Bryan Velez,463885767,39906.28,CC_89
OP_3820,Amanda Irwin,112086562,37090.26,CC_495
OP_3821,Hailey Fuller,493433945,38942.74,CC_184
OP_3822,Elizabeth Evans,610578455,35138.39,CC_68
OP_3823,Paul Williams,630917362,33128.49,CC_388
OP_3824,Garrett Washington,363433817,36129.34,CC_88
OP_3825,Kathy Chavez,283150472,43610.29,CC_302
OP_3826,Terry Barton,297602065,36326.13,CC_272
OP_3827,James Black,417592092,44288.76,CC_272
OP_3828,Pamela Nielsen,098526725,32395.6,CC_3
OP_3829,Donald Hunter,454482082,35357.03,CC_464
OP_3830,Mr. Ryan Flores,629897498,41104.44,CC_315
OP_3831,Veronica Johnson,176126068,34210.58,CC_488
OP_3832,Steven Cain,255538098,43938.82,CC_371
OP_3833,Austin Sutton,158065432,41463.77,CC_165
OP_3834,Gordon Hernandez,822421048,37247.7,CC_286
OP_3835,Bethany Johnson,023383432,33900.09,CC_4
OP_3836,David Rhodes,163787809,38791.04,CC_67
OP_3837,Lisa Hall,767810805,36988.83,CC_89
OP_3838,Peter Daniels,669987288,44602.17,CC_261
OP_3839,Cheryl Clayton,538312484,46122.97,CC_1
OP_3840,Ann Robinson,158741730,42941.69,CC_183
OP_3841,Jacob Howard,160956099,37507.95,CC_68
OP_3842,Patricia Nguyen,146030824,43582.66,CC_208
OP_3843,Margaret Davis,754742638,35630.91,CC_265
OP_3844,Debbie Mitchell,842850973,38548.91,CC_500
OP_3845,Nicole Stephens,885529901,34017.71,CC_447
OP_3846,Brian Cabrera,043829027,37717.2,CC_66
OP_3847,Paul Lewis,207918173,34802.94,CC_473
OP_3848,Alexis Freeman,508696114,39178.32,CC_395
OP_3849,Holly Michael,635359374,40634.65,CC_237
OP_3850,Jade Thornton,698823474,38785.68,CC_431
OP_3851,Denise Dunn,784066538,45452.94,CC_499
OP_3852,Richard Roberts,537919563,37511.92,CC_368
OP_3853,Christopher Martin,507782726,46955.5,CC_267
OP_3854,Brian Ramsey,130860695,36370.43,CC_18
OP_3855,Gene Johnson,691418293,41797.37,CC_256
OP_3856,Natalie Ryan,832054339,38999.81,CC_263
OP_3857,Rachel Coffey,441922538,46302.85,CC_294
OP_3858,Shelby Shields,726904251,36045.68,CC_86
OP_3859,Daniel Moore,748396849,40190.58,CC_11
OP_3860,Scott Park,270574553,40044.01,CC_142
OP_3861,Troy Morton,198759950,32172.52,CC_174
OP_3862,Jeffrey Marks,165923386,43800.2,CC_151
OP_3863,Melissa Adams,615433407,41204.13,CC_400
OP_3864,Phillip Edwards,568189859,39737.99,CC_49
OP_3865,Rachel Williams,651421375,41681.74,CC_161
OP_3866,Preston Anderson,462495727,46592.4,CC_179
OP_3867,Jeffrey Potter,505616101,46809.79,CC_260
OP_3868,Cindy Robinson,555277336,36380.64,CC_188
OP_3869,Julie Hamilton,129162140,37868.57,CC_167
OP_3870,Katie Marshall,564280254,35473.31,CC_459
OP_3871,Angelica Long,795637366,36310.36,CC_177
OP_3872,Nicole Castro,439528628,36266.85,CC_39
OP_3873,William Jenkins,323834741,46846.37,CC_398
OP_3874,Mr. Larry Cooper,133184102,46886.45,CC_411
OP_3875,James Pena,856422807,32258.37,CC_16
OP_3876,Jane Ellis,873531630,36174.06,CC_378
OP_3877,Katherine Sampson,535791383,33634.58,CC_236
OP_3878,Bailey Strickland,857574970,35284.37,CC_403
OP_3879,Matthew Schwartz,199783675,34282.78,CC_453
OP_3880,Darius Riddle,703508665,41526.82,CC_38
OP_3881,Rebecca Smith,305031715,36782.12,CC_265
OP_3882,Misty Young,550766164,40541.0,CC_7
OP_3883,Sara Dodson,244799966,34289.17,CC_491
OP_3884,Matthew Holloway,382996227,34453.57,CC_68
OP_3885,Tara Prince,035676193,40089.62,CC_442
OP_3886,Barbara Barker,103568796,41410.37,CC_159
OP_3887,Vanessa Lin,815064864,38449.86,CC_121
OP_3888,Dr. Christopher Chavez,447416264,46621.86,CC_205
OP_3889,Arthur Walker,092528799,37079.92,CC_287
OP_3890,Elizabeth Patterson,741220520,42585.4,CC_198
OP_3891,Dr. Brianna Richards MD,170010596,34823.34,CC_192
OP_3892,Jonathan Morgan,164378404,42056.47,CC_429
OP_3893,Lisa Matthews,546466667,46144.41,CC_419
OP_3894,Cheryl Miller,538943597,46073.74,CC_406
OP_3895,Daniel Aguilar,886646708,32097.62,CC_172
OP_3896,Colleen Owens,349422609,41847.99,CC_78
OP_3897,Dr. Ryan Fowler,121124642,34360.39,CC_306
OP_3898,Diana Schroeder,314865490,43275.97,CC_418
OP_3899,Alison Orozco,602749416,43833.45,CC_464
OP_3900,Makayla Rogers,548770727,35183.07,CC_481
OP_3901,Heidi Sanford,148168592,46015.38,CC_81
OP_3902,Melanie Huynh,168695641,38451.13,CC_131
OP_3903,Dr. Timothy Small,003197017,43064.11,CC_416
OP_3904,Katherine Larson,131014594,41716.26,CC_215
OP_3905,Samuel Mueller II,867862831,39538.82,CC_384
OP_3906,Rodney Gardner,091058847,33196.09,CC_395
OP_3907,Jodi Chapman,810910245,34120.9,CC_397
OP_3908,Randy Miller,843537144,38140.94,CC_48
OP_3909,Thomas Reyes,690137976,33544.45,CC_353
OP_3910,Susan Rojas,553685024,42502.0,CC_211
OP_3911,Amy Stokes,742718086,40002.33,CC_471
OP_3912,Michael Hampton,591695125,43583.76,CC_197
OP_3913,Mark Good,376954527,41196.6,CC_201
OP_3914,Darryl Wilson,419648503,37972.95,CC_117
OP_3915,Ronald Williams,141310253,43403.82,CC_372
OP_3916,Colton Curtis,434355460,33496.87,CC_329
OP_3917,Anthony Wright,219798627,43791.17,CC_489
OP_3918,Melissa Hernandez,545085718,38725.79,CC_25
OP_3919,Arthur Foster,404355059,41366.7,CC_306
OP_3920,Tony Deleon,516566489,45022.67,CC_443
OP_3921,Dawn Smith,556206006,35562.5,CC_406
OP_3922,Richard Taylor,168446420,42457.59,CC_117
OP_3923,Kevin Douglas,263428823,45881.21,CC_478
OP_3924,Diana Peterson,346378308,39860.2,CC_159
OP_3925,Loretta Cain,694952921,32563.0,CC_370
OP_3926,Robin Sandoval,074664483,40527.77,CC_138
OP_3927,Dawn Anderson,896298025,45492.7,CC_438
OP_3928,Alexander Liu,157760943,33859.41,CC_200
OP_3929,Alyssa White,305107527,39630.47,CC_184
OP_3930,Vanessa Welch,033704204,32450.69,CC_469
OP_3931,Amanda Smith,382435939,36868.5,CC_124
OP_3932,Jonathan Grant,655829032,41794.59,CC_318
OP_3933,Dennis Zimmerman,695550594,40537.82,CC_343
OP_3934,Tracey Gutierrez,061794082,32029.69,CC_60
OP_3935,Kimberly Johnson,646481913,41561.45,CC_78
OP_3936,John Martin,612811123,39520.23,CC_286
OP_3937,Charles Kidd,416811378,36702.99,CC_258
OP_3938,Caleb Ramirez,541477036,36345.66,CC_230
OP_3939,Edward Newton,532203326,46992.37,CC_226
OP_3940,Matthew Robinson,524997451,38654.24,CC_220
OP_3941,Andrea Adams,578882523,32128.8,CC_38
OP_3942,Steven Davis,392660686,43123.13,CC_59
OP_3943,Amy Lee,543603705,38627.36,CC_192
OP_3944,Rachel Davidson,544826884,41723.27,CC_348
OP_3945,Megan Williams,161086874,37086.84,CC_307
OP_3946,Scott Brock,785355772,41813.93,CC_36
OP_3947,Janet Morgan,122276871,40810.83,CC_429
OP_3948,Brittney Brown,415110216,32937.04,CC_144
OP_3949,Darryl Bass,745261349,34946.71,CC_269
OP_3950,Nicole Vincent,284911454,43614.97,CC_262
OP_3951,Michelle Gordon,685070695,44338.36,CC_404
OP_3952,Sarah Chavez,276448061,35808.83,CC_307
OP_3953,Sherry Duncan,091242233,46648.22,CC_472
OP_3954,Erica Wright,177680936,38464.43,CC_52
OP_3955,Leslie Patrick,498692203,44202.12,CC_337
OP_3956,Aaron Tanner,487387330,37405.32,CC_376
OP_3957,Melissa Haley,515582028,39989.24,CC_139
OP_3958,Nathan Miller,729395363,38205.24,CC_63
OP_3959,Francis Douglas,768353091,33479.99,CC_279
OP_3960,Robin Gomez,194623477,33283.2,CC_207
OP_3961,Jared Nelson,624883395,41838.09,CC_434
OP_3962,Bryan Miller,524313018,35079.42,CC_137
OP_3963,Gregory Lopez,288237899,41187.9,CC_378
OP_3964,Lee Middleton,843650976,33691.53,CC_276
OP_3965,Jessica Johnston,865371709,43292.8,CC_363
OP_3966,Deanna Mosley,256647201,34991.04,CC_464
OP_3967,Andrew Ward,109612423,44902.91,CC_349
OP_3968,Erica White,713907164,40266.91,CC_447
OP_3969,Erica Phelps,368877533,43316.42,CC_89
OP_3970,Katherine Nguyen,517555989,34209.82,CC_28
OP_3971,Mikayla Simpson,102728800,42537.87,CC_2
OP_3972,Ryan Arnold,886861857,40883.66,CC_478
OP_3973,Troy Walker,505337383,40656.72,CC_228
OP_3974,Lisa Herrera,830489381,46275.98,CC_109
OP_3975,Andrew Cooper,396091302,38423.62,CC_247
OP_3976,Anthony Wood,366663344,39934.19,CC_318
OP_3977,Andrew Lester,174592500,45908.24,CC_18
OP_3978,Carl Walsh,404602299,34779.3,CC_484
OP_3979,Brian Elliott,006746236,39980.02,CC_413
OP_3980,Julie Gregory,084166126,39572.29,CC_153
OP_3981,Tanner Jones,339487172,33470.93,CC_19
OP_3982,Natasha Ross,372584508,45680.42,CC_262
OP_3983,Laura Cox,759212243,46321.74,CC_467
OP_3984,Amy George,554586506,42692.85,CC_146
OP_3985,Jason Gardner,798832491,44474.95,CC_80
OP_3986,Zachary Porter,250795145,39434.41,CC_346
OP_3987,Lauren Hamilton,557924398,45553.07,CC_406
OP_3988,Victor Rodriguez,748592088,37187.79,CC_130
OP_3989,Kayla Thomas,656060830,38589.77,CC_271
OP_3990,Katie Reid,667742191,32593.1,CC_70
OP_3991,Whitney Lopez,533637776,35299.13,CC_431
OP_3992,Whitney Mora,545129069,42224.29,CC_186
OP_3993,Brian Wilson MD,800150133,34249.93,CC_374
OP_3994,Brenda Herman,711133713,33583.32,CC_93
OP_3995,Beth Bryant,821945174,38870.89,CC_118
OP_3996,Amber Schultz,799798811,35330.29,CC_442
OP_3997,Jesse Sanchez,579439064,43655.98,CC_219
OP_3998,Natalie Banks,247932716,40124.38,CC_140
OP_3999,Katie Webb,740479301,46199.0,CC_249
OP_4000,Tamara Powell,416681244,43126.64,CC_57
OP_4001,Edward Miller DVM,693887298,43662.93,CC_40
OP_4002,Joshua Smith,571083247,45191.74,CC_93
OP_4003,Christopher Manning,725919122,42258.71,CC_179
OP_4004,Noah Griffin,488696115,41780.96,CC_241
OP_4005,Benjamin Jackson,642816881,41019.1,CC_30
OP_4006,Monica Schmidt,462703147,39752.31,CC_251
OP_4007,Miguel Stewart Jr.,227671209,33043.89,CC_396
OP_4008,Karen Zavala,742173981,45208.54,CC_252
OP_4009,Jason Deleon,805342971,46290.91,CC_51
OP_4010,Thomas Frederick,895353090,38698.64,CC_162
OP_4011,Robin Reyes,812793985,35895.06,CC_450
OP_4012,Sarah Rowe MD,069230530,37847.23,CC_243
OP_4013,Ann Robles,474432977,42351.64,CC_478
OP_4014,John Green,493900710,32271.63,CC_205
OP_4015,Rita Ramirez,497687528,41006.9,CC_325
OP_4016,John Wilson,756197247,39251.34,CC_32
OP_4017,Anna Kelly,612224806,40313.53,CC_476
OP_4018,Devon Preston,266359000,46954.64,CC_319
OP_4019,Shannon Kelly,263691437,34959.99,CC_249
OP_4020,Donald Campos,255052283,42927.39,CC_474
OP_4021,Christopher Huerta,815804176,45554.5,CC_472
OP_4022,Stefanie King,087709806,33298.91,CC_302
OP_4023,Caroline Smith,347074273,43307.32,CC_359
OP_4024,Jessica Kaufman,356307218,38944.64,CC_407
OP_4025,Garrett Spencer,849735422,37486.12,CC_230
OP_4026,Shannon Ingram,205687039,45734.27,CC_294
OP_4027,Lauren Moore,005518066,44186.64,CC_490
OP_4028,Henry Walker,409103587,36687.32,CC_176
OP_4029,Amanda Newton,213158440,35420.45,CC_18
OP_4030,Audrey Wolfe,035896033,37038.07,CC_367
OP_4031,Pam Long,527291873,41880.8,CC_375
OP_4032,Christopher Henry,217937327,44125.31,CC_260
OP_4033,Cesar Miller,527219597,35642.07,CC_249
OP_4034,Patrick King,013574185,38481.35,CC_208
OP_4035,Tara Williams,513631309,39753.89,CC_493
OP_4036,Nicholas Weaver,825948441,35088.02,CC_72
OP_4037,Gina Johnson DDS,289508174,44422.83,CC_327
OP_4038,Scott Chavez,020157431,36276.27,CC_465
OP_4039,James Ramirez,460929630,41715.91,CC_264
OP_4040,John Hill,371517998,44209.0,CC_493
OP_4041,Elizabeth Jenkins,285693270,45413.58,CC_53
OP_4042,Angel Vaughan,159314369,43151.74,CC_438
OP_4043,Oscar Hall,744907566,46048.37,CC_300
OP_4044,Mrs. Mary Rojas,093209163,35037.17,CC_391
OP_4045,Julie Floyd,253575685,45474.41,CC_394
OP_4046,Leslie Cox,671997108,33128.83,CC_329
OP_4047,Stephanie Romero,066148937,44209.35,CC_390
OP_4048,Matthew Moore,894349334,38539.84,CC_288
OP_4049,Debbie Smith,453728130,39807.58,CC_21
OP_4050,Daniel Robbins,042902950,42869.54,CC_153
OP_4051,Catherine Allen,691020029,33559.13,CC_493
OP_4052,Jeremiah Woodward,409105011,45073.99,CC_49
OP_4053,Adam Jacobson,600303022,46267.86,CC_21
OP_4054,Dennis Tucker,516477818,36294.99,CC_122
OP_4055,Charles Mejia,158424535,36083.82,CC_29
OP_4056,Jade Huerta,535094877,35732.92,CC_306
OP_4057,Jason Moore,524581913,44809.49,CC_461
OP_4058,Timothy Brown,733931545,41030.7,CC_78
OP_4059,William Herrera,146153892,43980.28,CC_152
OP_4060,Victoria Dorsey,440183624,41084.69,CC_195
OP_4061,Robert Jackson,123860449,42317.24,CC_493
OP_4062,Marvin Gonzalez,313628787,43568.44,CC_412
OP_4063,Jason Salinas,478332173,43265.46,CC_6
OP_4064,Raven Ramirez,849388397,34221.85,CC_159
OP_4065,Jose Davis,597184575,36812.78,CC_449
OP_4066,Edward Weber,090689605,33701.02,CC_171
OP_4067,Mikayla Brewer,120511614,35543.81,CC_105
OP_4068,Tyler Hernandez,406393511,37405.15,CC_105
OP_4069,Erin Harris,572484581,42581.5,CC_462
OP_4070,Tanya Hughes,075722740,35441.73,CC_277
OP_4071,Kyle Martinez,283020120,42818.11,CC_426
OP_4072,John Pierce,299356776,33430.9,CC_412
OP_4073,Gregory Morris,118369477,32548.05,CC_393
OP_4074,Tamara Mccoy,181638674,34158.84,CC_225
OP_4075,Theresa Hunt,770432497,35386.77,CC_375
OP_4076,Maria Mccarthy,369963492,38624.78,CC_134
OP_4077,Zachary Anderson,379154422,40289.02,CC_191
OP_4078,Joshua Rasmussen,037975918,34206.26,CC_4
OP_4079,Sherri Horton,848376916,34449.83,CC_146
OP_4080,Amanda Cross,174652031,45408.39,CC_198
OP_4081,Andrew Yates,485360904,38684.6,CC_181
OP_4082,Bonnie Payne,231347503,44266.69,CC_154
OP_4083,Brooke Peck,102943011,36758.04,CC_341
OP_4084,Linda Logan,754117178,41236.36,CC_401
OP_4085,Kathleen Johnson,571649623,41695.5,CC_208
OP_4086,Sean Jackson,827503706,34888.87,CC_49
OP_4087,Jeffrey Dawson,706706566,35144.11,CC_413
OP_4088,Debra Harris,743833389,37914.65,CC_500
OP_4089,Vicki Alvarez,192966604,46950.97,CC_216
OP_4090,Kathleen Robertson,353763111,36145.44,CC_380
OP_4091,Cody Chapman,764344453,37972.58,CC_389
OP_4092,Shawn Lewis,567282406,44987.4,CC_253
OP_4093,Kevin Terry,047641433,35337.05,CC_409
OP_4094,William Sosa,163382444,36671.55,CC_6
OP_4095,Michael Lynch,434770674,41361.93,CC_437
OP_4096,Molly Lopez,772967230,39198.64,CC_124
OP_4097,Miguel Velazquez,266765639,44952.6,CC_291
OP_4098,Brenda Johnson,260892492,39078.16,CC_308
OP_4099,John Schmidt,713607256,45048.73,CC_400
OP_4100,Andrew Lucas,540202042,42617.61,CC_141
OP_4101,Alexandra Green,765102925,46541.04,CC_312
OP_4102,Ronald Mahoney,138873790,40099.73,CC_265
OP_4103,Amanda Johnson,253146482,38410.89,CC_91
OP_4104,Chelsea Cortez,113539515,39462.24,CC_21
OP_4105,William Lee,499695246,37345.18,CC_360
OP_4106,Sean Rose,513572737,43919.11,CC_433
OP_4107,Kelly Herrera,803192944,37348.27,CC_125
OP_4108,Samuel Jacobs,808807089,38211.1,CC_278
OP_4109,Rodney Porter,436466799,44602.75,CC_160
OP_4110,Aaron Shaw,791776541,39411.9,CC_478
OP_4111,William Johnson,487456022,39738.1,CC_117
OP_4112,Margaret Ellis,329124116,35430.89,CC_150
OP_4113,Anna Hoover,402084905,37767.44,CC_182
OP_4114,Vincent Austin,351485938,36102.67,CC_212
OP_4115,Phillip James,499642894,43435.09,CC_259
OP_4116,Lisa Brown,292208130,32524.13,CC_249
OP_4117,Devon Hunter,482376838,40926.4,CC_182
OP_4118,Timothy Harris,152399984,32978.28,CC_302
OP_4119,Jason Hughes,099485727,38616.54,CC_132
OP_4120,Jeremy Campbell,791711104,34147.96,CC_413
OP_4121,Bryan Hernandez,595964042,46957.03,CC_24
OP_4122,James Le,809596037,39136.83,CC_323
OP_4123,James Mendez,282136999,44782.33,CC_366
OP_4124,Erica Mckenzie,443437243,38439.58,CC_318
OP_4125,Christopher Walsh,646924382,39433.22,CC_348
OP_4126,Joyce Johnson,600547419,45904.03,CC_77
OP_4127,Kevin Peterson,261614137,36832.4,CC_98
OP_4128,Anna Cruz,616897557,35783.38,CC_373
OP_4129,Laurie Montgomery,442203407,40881.42,CC_151
OP_4130,Brittany Fischer,864373884,33951.08,CC_254
OP_4131,Allison Jacobson,343028314,37404.67,CC_2
OP_4132,Mrs. Cassandra Page,514217940,34269.98,CC_75
OP_4133,Linda Glenn,224675212,46241.99,CC_426
OP_4134,John Moore,679794359,41936.42,CC_131
OP_4135,Amber Wilson,553433565,46160.99,CC_91
OP_4136,David Hoffman,659728111,46837.75,CC_401
OP_4137,Thomas Hernandez,203800285,43294.69,CC_466
OP_4138,Michael Gordon,549511582,37535.27,CC_287
OP_4139,Emily Shields,467216600,36050.51,CC_484
OP_4140,Marcus Richardson,115811780,43116.35,CC_141
OP_4141,Tina Lee,338468786,34624.89,CC_73
OP_4142,Laura Davis,803743980,39290.88,CC_357
OP_4143,Cory Barry,386283758,34592.77,CC_45
OP_4144,Matthew Ramirez,821721299,41856.62,CC_40
OP_4145,Paula Mccarthy,742476694,46447.69,CC_212
OP_4146,Maurice Castro,553739086,35922.08,CC_370
OP_4147,Veronica Nelson,788398666,34631.13,CC_312
OP_4148,Cameron Castaneda,170451553,37167.84,CC_333
OP_4149,Katrina Keith,309427565,36834.5,CC_18
OP_4150,Diane Leonard,800282797,35158.13,CC_488
OP_4151,Rachel Tran,276920716,34290.46,CC_276
OP_4152,Veronica Clark,663921762,38637.46,CC_383
OP_4153,Isaac Smith,253951568,32765.31,CC_318
OP_4154,Dawn Davila,892345195,38129.38,CC_463
OP_4155,Amy Ward,264875098,45888.58,CC_20
OP_4156,Kenneth Clark,739645001,39288.45,CC_348
OP_4157,Sarah Tucker,437444300,36334.47,CC_291
OP_4158,Miss Dawn Hansen,222430627,40154.25,CC_346
OP_4159,Kurt Jackson,499445272,44255.57,CC_212
OP_4160,Carla Sparks,137406230,38750.24,CC_498
OP_4161,Renee Russell,576568307,39343.83,CC_307
OP_4162,Felicia Robertson,837322087,34058.44,CC_170
OP_4163,Rhonda Pittman,479500640,41310.11,CC_70
OP_4164,Russell Aguilar,305382389,35348.45,CC_390
OP_4165,Mark Johnson,386139088,35954.3,CC_256
OP_4166,Jason Roberts,618949620,38496.26,CC_111
OP_4167,Thomas Mcdaniel,895655475,41461.67,CC_54
OP_4168,Mary Mcdaniel,634869090,42339.23,CC_430
OP_4169,Lindsey Edwards,164638503,34127.28,CC_213
OP_4170,Karen Luna,711815709,34850.79,CC_237
OP_4171,Christine Wiley,281138502,44910.35,CC_254
OP_4172,Shannon Thomas,382143007,34872.99,CC_99
OP_4173,Zachary Rodriguez,039528259,33004.69,CC_221
OP_4174,Brian Lee,525821983,44249.09,CC_105
OP_4175,Sarah Smith,724345572,41103.45,CC_297
OP_4176,John Ward,645956751,38081.45,CC_128
OP_4177,Kyle Kirby,118156257,40411.72,CC_72
OP_4178,Carol Harrison,785666612,39005.57,CC_293
OP_4179,Troy Bonilla,848655580,37266.3,CC_59
OP_4180,Ruth Lloyd,641662584,37664.65,CC_266
OP_4181,Jessica Smith DVM,347690127,39796.38,CC_150
OP_4182,Mason King,026771277,46227.36,CC_237
OP_4183,Tracy Brooks,553777781,42759.45,CC_371
OP_4184,John Best,700017095,33814.07,CC_61
OP_4185,Jack Olson,485842150,36750.23,CC_95
OP_4186,Andre Larsen,618259657,43593.46,CC_253
OP_4187,Mary Thompson,732915468,35138.01,CC_352
OP_4188,Nicole Williams,624720641,38304.21,CC_238
OP_4189,Amy Koch,317877225,35599.55,CC_285
OP_4190,Candace Nichols,445764214,44212.93,CC_87
OP_4191,Christine Evans,535679193,41060.73,CC_281
OP_4192,Matthew Zuniga,624825984,37295.46,CC_115
